LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID46973,46973,149,223.0,621.4067196889783,227.1474188211502,0.0,2279.950859069824,76,3.044673267390678,1,,8650.0,7901.0,2353.0,16131.0,1920300.0,4870.728628815777,-0.07228799106912726,-0.27676116280964597,-0.001907459099077925,0.01291188287153988,3.1472193529096697,3.0031247197504918,2.323958101034907,1.0479815680685916,29.12267481321944,20.411530073303876,0.8783952983259077,0.9733924611973378,3.7823344708179953
ID48381,48381,149,230.0,607.7676559502024,214.77470399243995,0.0,2639.943099975586,88,3.1402691611315485,1,,3037.0726495726494,3000.0,2277.0,4234.0,710675.0,407.73236490946664,-0.5552914390055318,-18.601821736689757,-0.015531349370507192,0.0378999182721428,4.226778435623874,2.2933681791122975,-0.11491461128919093,1.8430439883664684,30.98015748923354,29.71802761878555,0.44081211435296747,0.8584558823529431,5.339224367653169
ID46977,46977,150,156.0,8.172178127009612,236.68864883440366,0.0,2279.950859069824,76,2.5626460644657314,1,,3787.516129032258,3691.0,2377.0,5722.0,587065.0,778.7693367955433,-0.4010942087012669,-6.514236505941275,6.175458707436861E-4,0.014249183815039803,4.1591079640140824,1.674495435630138,1.749029368998631,2.4837977312544584,20.63132543715546,19.058235498976302,0.7137919000836537,0.96583850931677,4.195841984743302
ID46561,46561,150,154.0,9.98423405124068,232.47318148813602,0.0,2099.9547386169434,70,2.5543927545772402,1,,3750.6709677419353,3784.0,2204.0,5563.0,581354.0,762.1688048842383,-0.40502639591335465,-6.6999786965580626,0.023446149488889446,0.011649749175258205,3.9363775671085928,1.72993656275678,1.579550364958226,2.2754461937238255,20.498648103154547,20.306548789902664,0.6246875437384497,0.8982558139534881,4.4851142348951365
ID46691,46691,150,165.0,8.771676303076935,234.2212599235895,0.0,2189.952798843384,73,2.619691279772659,1,,3718.5092024539877,3784.0,2282.0,6091.0,606117.0,814.3707967921481,-0.3753784971981364,-5.488189835880737,0.021842222257632722,-0.055090096875142894,4.435020644451757,1.5715114305344402,-1.3720474005921377,2.822137057535428,21.560066775162525,21.79975114763206,0.5701076828110453,0.9339080459770117,4.694901500948844
ID46486,46486,150,170.0,9.912414999007934,231.90808753174628,0.0,2069.95538520813,69,2.6636556065461163,1,,3660.0119047619046,3660.0,2237.0,6022.0,614882.0,826.3893037149949,-0.37974945368127566,-5.423227319235898,0.015573876432935422,0.03117599363081916,4.3892907589309935,1.6945276354736962,1.5422815086779165,2.59027393064852,22.289792112168023,21.444763882050694,0.609078605088281,0.9281767955801112,4.542220989139977
ID46873,46873,150,153.0,9.751076242671045,232.82135606786125,0.0,2129.954092025757,71,2.5461126914478225,1,,3764.038961038961,3801.0,2400.0,5158.0,579662.0,717.4083338144076,-0.4097599250684739,-7.284814159064075,-3.802170753112371E-4,-0.069604205888359,4.049962364451694,1.6439217737901028,-1.4957146982228993,2.463597981985727,20.365970769153552,20.38803779680592,0.6156928639574049,0.9274924471299095,4.517757046878761
ID46331,46331,150,157.0,9.692174077004271,232.07195201054907,0.0,2039.9560317993164,68,2.5831639745541315,1,,3679.8101265822784,3628.0,2245.0,5663.0,581410.0,774.220241808967,-0.4111019662701202,-6.635907657746597,0.07507421543777061,-0.009661902753170411,4.091543889440686,1.7875207524441579,1.4713719792539974,2.288949028337788,20.96301877215805,19.9649047914449,0.6608900300583436,0.9432835820895524,4.360540573813218
ID47340,47340,150,154.0,8.304093868817155,235.1595460655886,0.0,2219.9521522521973,74,2.5585227374755126,1,,3740.064516129032,3750.0,2511.0,5602.0,579710.0,748.3496185973486,-0.4008999300890872,-6.688691384344415,0.025906323031788032,-0.12796034083055283,4.39112778993257,1.603908590702742,1.8001502214556881,2.7377668623924674,20.564986770154977,20.63002310508352,0.6072099363741676,0.9198813056379818,4.5492048883341445
ID47373,47373,150,169.0,8.055015166666639,235.85513270370404,0.0,2249.9515056610107,75,2.6873330109124223,1,,3691.4736842105262,3613.0,1920.0,6072.0,631242.0,881.7689194140277,-0.3692243188990381,-4.901063647556473,-0.022634570813903365,0.011397656488054728,4.3431782245177395,1.7431765741622778,-1.359803270166007,2.4915308574548454,22.687824114170972,21.637874016939094,0.6089386428722869,0.9318801089918252,4.542742965201319
ID46767,46767,150,156.0,9.522729130801705,233.52933223945178,0.0,2159.9534454345703,72,2.5831639745541315,1,,3763.2974683544303,3756.0,2267.0,6198.0,594601.0,823.0864664973719,-0.38840574670425493,-5.807314336059861,-0.0068900178151673225,-0.04352433425244176,4.283964638968381,1.625212165216701,1.7105781930838981,2.635941774652647,20.96301877215805,20.28531576984071,0.6401771110047209,0.9266862170087979,4.4305216273762085
ID47168,47168,151,407.0,106.47781503632474,224.59020279099826,0.0,2339.949565887451,78,4.117809077001796,1,,3337.163771712159,3187.0,2118.0,5156.0,1344877.0,644.2750355017749,-0.3412940056526458,-5.367514882885349,-0.0012033623682420245,0.07205153896455524,5.548608092253621,3.0418307804581968,2.3749563588788396,1.824101500944712,53.26994960140153,40.5911795995954,0.40628314469409577,0.7532833020637903,5.561481915689584
ID47073,47073,151,396.0,106.38595829941652,225.66376779457707,0.0,2309.9502124786377,77,4.08692507297702,1,,3350.1331658291456,3178.0,2074.0,5355.0,1333353.0,642.5002130613709,-0.34515459902167117,-5.496594167907217,0.04826048106839654,0.07250617367778618,5.19926503647395,3.123357454713402,2.3681819433593927,1.6646397704584959,52.473885597395515,40.3674635894218,0.4046598942466258,0.7724609375000001,5.572625400446915
ID47777,47777,151,405.0,106.61739960297466,223.48001787385553,0.0,2369.9489192962646,79,4.125493952882,1,,3347.204938271605,3236.0,2152.0,5228.0,1355618.0,631.8174985394924,-0.3333111837259502,-5.297212138558914,-0.009642638448464868,0.09514683538655794,5.668540144282363,3.168034617979217,-0.6933938853738149,1.7892923619307337,53.468965602403074,40.08429306356245,0.41817993337959153,0.7333939945404921,5.481801905087988
ID47970,47970,151,379.0,106.62039964906594,214.68014481421278,0.0,2519.945686340332,84,4.024446106870846,1,,3397.0496083550916,3252.0,2213.0,5766.0,1301070.0,693.9962884035542,-0.3286604047229414,-4.792695753086928,-0.03140387446520613,0.13332887806302332,5.499338399445587,2.73861757139626,2.136312213919177,2.0080709540769495,50.88175758938355,38.91285539384887,0.4222656635510423,0.78265306122449,5.4552172140726904
ID47331,47331,151,385.0,107.05424318150563,233.72294538482504,0.0,2219.9521522521973,74,4.016567901390493,1,,3327.036842105263,3208.0,2005.0,5344.0,1264274.0,618.3428732744605,-0.3463725914039715,-5.7025816160981675,0.07247564632503584,0.003947991187648924,5.162575665295565,3.366170660229451,2.7069798221743167,1.5336642691026439,50.68274158838225,40.04816895523777,0.39710434067119627,0.7388781431334633,5.625389715653435
